5/13/2008,03:57,04:39,05:16,05:47,20:09,20:39,21:17,21:59
5/14/2008,03:55,04:37,05:15,05:46,20:09,20:40,21:18,22:00
5/15/2008,03:54,04:36,05:14,05:45,20:10,20:41,21:19,22:02
5/16/2008,03:53,04:35,05:13,05:44,20:11,20:42,21:21,22:03
5/17/2008,03:51,04:34,05:12,05:43,20:12,20:43,21:22,22:05
5/18/2008,03:50,04:33,05:11,05:42,20:13,20:44,21:23,22:06
5/19/2008,03:49,04:32,05:11,05:42,20:14,20:45,21:24,22:07
5/20/2008,03:47,04:31,05:10,05:41,20:15,20:46,21:25,22:09
5/21/2008,03:46,04:30,05:09,05:40,20:16,20:47,21:26,22:10
5/22/2008,03:45,04:29,05:08,05:39,20:17,20:48,21:27,22:12
5/23/2008,03:44,04:28,05:07,05:39,20:18,20:49,21:29,22:13
5/24/2008,03:42,04:27,05:07,05:38,20:18,20:50,21:30,22:14
5/25/2008,03:41,04:26,05:06,05:37,20:19,20:51,21:31,22:16
5/26/2008,03:40,04:25,05:05,05:37,20:20,20:52,21:32,22:17
5/27/2008,03:39,04:25,05:04,05:36,20:21,20:53,21:33,22:18
5/28/2008,03:38,04:24,05:04,05:36,20:22,20:54,21:34,22:19
5/29/2008,03:37,04:23,05:03,05:35,20:22,20:54,21:35,22:21
5/30/2008,03:36,04:22,05:03,05:35,20:23,20:55,21:36,22:22
5/31/2008,03:36,04:22,05:02,05:34,20:24,20:56,21:37,22:23
6/01/2008,03:35,04:21,05:02,05:34,20:25,20:57,21:37,22:24
6/02/2008,03:34,04:21,05:01,05:34,20:25,20:58,21:38,22:25
6/03/2008,03:33,04:20,05:01,05:33,20:26,20:58,21:39,22:26
6/04/2008,03:33,04:20,05:01,05:33,20:27,20:59,21:40,22:27
6/05/2008,03:32,04:19,05:00,05:33,20:27,21:00,21:41,22:28
6/06/2008,03:31,04:19,05:00,05:32,20:28,21:00,21:41,22:29
6/07/2008,03:31,04:18,05:00,05:32,20:28,21:01,21:42,22:30
6/08/2008,03:30,04:18,04:59,05:32,20:29,21:02,21:43,22:31
6/09/2008,03:30,04:18,04:59,05:32,20:29,21:02,21:43,22:32
6/10/2008,03:30,04:18,04:59,05:32,20:30,21:03,21:44,22:32
6/11/2008,03:29,04:17,04:59,05:32,20:30,21:03,21:45,22:33
6/12/2008,03:29,04:17,04:59,05:32,20:31,21:04,21:45,22:34
6/13/2008,03:29,04:17,04:59,05:32,20:31,21:04,21:46,22:34
6/14/2008,03:29,04:17,04:59,05:32,20:32,21:05,21:46,22:35
6/15/2008,03:28,04:17,04:59,05:32,20:32,21:05,21:47,22:35
6/16/2008,03:28,04:17,04:59,05:32,20:32,21:05,21:47,22:36
6/17/2008,03:28,04:17,04:59,05:32,20:33,21:06,21:47,22:36
6/18/2008,03:29,04:17,04:59,05:32,20:33,21:06,21:48,22:36
6/19/2008,03:29,04:17,04:59,05:32,20:33,21:06,21:48,22:37
6/20/2008,03:29,04:18,04:59,05:32,20:33,21:06,21:48,22:37
6/21/2008,03:29,04:18,05:00,05:33,20:34,21:07,21:48,22:37
6/22/2008,03:29,04:18,05:00,05:33,20:34,21:07,21:48,22:37
6/23/2008,03:30,04:18,05:00,05:33,20:34,21:07,21:49,22:37
6/24/2008,03:30,04:19,05:01,05:33,20:34,21:07,21:49,22:37
6/25/2008,03:31,04:19,05:01,05:34,20:34,21:07,21:49,22:37
6/26/2008,03:31,04:20,05:01,05:34,20:34,21:07,21:49,22:37
6/27/2008,03:32,04:20,05:02,05:35,20:34,21:07,21:49,22:37
6/28/2008,03:32,04:21,05:02,05:35,20:34,21:07,21:48,22:37
6/29/2008,03:33,04:21,05:03,05:35,20:34,21:07,21:48,22:37
6/30/2008,03:34,04:22,05:03,05:36,20:34,21:07,21:48,22:36
7/01/2008,03:34,04:22,05:04,05:36,20:34,21:06,21:48,22:36
7/02/2008,03:35,04:23,05:04,05:37,20:34,21:06,21:48,22:35
7/03/2008,03:36,04:24,05:05,05:37,20:33,21:06,21:47,22:35
7/04/2008,03:37,04:24,05:05,05:38,20:33,21:06,21:47,22:34
7/05/2008,03:38,04:25,05:06,05:39,20:33,21:05,21:46,22:34
7/06/2008,03:39,04:26,05:07,05:39,20:33,21:05,21:46,22:33
7/07/2008,03:40,04:27,05:07,05:40,20:32,21:05,21:45,22:32
7/08/2008,03:41,04:27,05:08,05:40,20:32,21:04,21:45,22:32
7/09/2008,03:42,04:28,05:09,05:41,20:32,21:04,21:44,22:31
7/10/2008,03:43,04:29,05:10,05:42,20:31,21:03,21:44,22:30
7/11/2008,03:44,04:30,05:10,05:43,20:31,21:03,21:43,22:29
7/12/2008,03:45,04:31,05:11,05:43,20:30,21:02,21:42,22:28
7/13/2008,03:46,04:32,05:12,05:44,20:30,21:02,21:42,22:27
7/14/2008,03:47,04:33,05:13,05:45,20:29,21:01,21:41,22:26
7/15/2008,03:49,04:34,05:14,05:45,20:29,21:00,21:40,22:25
7/16/2008,03:50,04:35,05:15,05:46,20:28,21:00,21:39,22:24
7/17/2008,03:51,04:36,05:15,05:47,20:27,20:59,21:38,22:23
7/18/2008,03:53,04:37,05:16,05:48,20:27,20:58,21:37,22:22
7/19/2008,03:54,04:38,05:17,05:49,20:26,20:57,21:36,22:21
7/20/2008,03:55,04:39,05:18,05:50,20:25,20:56,21:35,22:19
7/21/2008,03:57,04:40,05:19,05:50,20:24,20:56,21:34,22:18
7/22/2008,03:58,04:41,05:20,05:51,20:24,20:55,21:33,22:17
7/23/2008,03:59,04:42,05:21,05:52,20:23,20:54,21:32,22:15
7/24/2008,04:01,04:44,05:22,05:53,20:22,20:53,21:31,22:14
7/25/2008,04:02,04:45,05:23,05:54,20:21,20:52,21:30,22:13
7/26/2008,04:03,04:46,05:24,05:55,20:20,20:51,21:29,22:11
7/27/2008,04:05,04:47,05:25,05:56,20:19,20:50,21:28,22:10
7/28/2008,04:06,04:48,05:26,05:57,20:18,20:49,21:27,22:08
7/29/2008,04:08,04:49,05:27,05:57,20:17,20:48,21:25,22:07
7/30/2008,04:09,04:50,05:28,05:58,20:16,20:47,21:24,22:05
7/31/2008,04:11,04:52,05:29,05:59,20:15,20:45,21:23,22:04
8/01/2008,04:12,04:53,05:30,06:00,20:14,20:44,21:21,22:02
8/02/2008,04:13,04:54,05:31,06:01,20:13,20:43,21:20,22:00
8/03/2008,04:15,04:55,05:32,06:02,20:12,20:42,21:19,21:59
8/04/2008,04:16,04:56,05:33,06:03,20:11,20:41,21:17,21:57
8/05/2008,04:18,04:58,05:34,06:04,20:10,20:39,21:16,21:55
8/06/2008,04:19,04:59,05:35,06:05,20:08,20:38,21:14,21:54
8/07/2008,04:21,05:00,05:36,06:06,20:07,20:37,21:13,21:52
8/08/2008,04:22,05:01,05:37,06:07,20:06,20:35,21:11,21:50
8/09/2008,04:24,05:02,05:38,06:08,20:05,20:34,21:10,21:49
8/10/2008,04:25,05:04,05:39,06:09,20:03,20:33,21:08,21:47
8/11/2008,04:26,05:05,05:40,06:10,20:02,20:31,21:07,21:45
8/12/2008,04:28,05:06,05:41,06:11,20:01,20:30,21:05,21:43
8/13/2008,04:29,05:07,05:42,06:12,19:59,20:29,21:04,21:42
8/14/2008,04:31,05:08,05:43,06:13,19:58,20:27,21:02,21:40
8/15/2008,04:32,05:09,05:45,06:13,19:57,20:26,21:01,21:38
8/16/2008,04:33,05:11,05:46,06:14,19:55,20:24,20:59,21:36
8/17/2008,04:35,05:12,05:47,06:15,19:54,20:23,20:57,21:34
8/18/2008,04:36,05:13,05:48,06:16,19:53,20:21,20:56,21:33
8/19/2008,04:38,05:14,05:49,06:17,19:51,20:20,20:54,21:31
8/20/2008,04:39,05:15,05:50,06:18,19:50,20:18,20:53,21:29
8/21/2008,04:40,05:16,05:51,06:19,19:48,20:17,20:51,21:27
8/22/2008,04:42,05:18,05:52,06:20,19:47,20:15,20:49,21:25
8/23/2008,04:43,05:19,05:53,06:21,19:45,20:14,20:48,21:23
8/24/2008,04:44,05:20,05:54,06:22,19:44,20:12,20:46,21:21
8/25/2008,04:46,05:21,05:55,06:23,19:42,20:10,20:44,21:20
8/26/2008,04:47,05:22,05:56,06:24,19:41,20:09,20:42,21:18
8/27/2008,04:48,05:23,05:57,06:25,19:39,20:07,20:41,21:16
8/28/2008,04:49,05:24,05:58,06:26,19:38,20:06,20:39,21:14
8/29/2008,04:51,05:26,05:59,06:27,19:36,20:04,20:37,21:12
8/30/2008,04:52,05:27,06:00,06:28,19:35,20:02,20:36,21:10
8/31/2008,04:53,05:28,06:01,06:29,19:33,20:01,20:34,21:08
9/01/2008,04:54,05:29,06:02,06:30,19:31,19:59,20:32,21:06
9/02/2008,04:56,05:30,06:03,06:31,19:30,19:57,20:30,21:05
9/03/2008,04:57,05:31,06:04,06:32,19:28,19:56,20:29,21:03
9/04/2008,04:58,05:32,06:05,06:32,19:27,19:54,20:27,21:01
9/05/2008,04:59,05:33,06:06,06:33,19:25,19:52,20:25,20:59
9/06/2008,05:01,05:34,06:07,06:34,19:23,19:51,20:23,20:57
9/07/2008,05:02,05:35,06:08,06:35,19:22,19:49,20:22,20:55
9/08/2008,05:03,05:36,06:09,06:36,19:20,19:47,20:20,20:53
9/09/2008,05:04,05:37,06:10,06:37,19:18,19:46,20:18,20:51
9/10/2008,05:05,05:39,06:11,06:38,19:17,19:44,20:16,20:50
9/11/2008,05:06,05:40,06:12,06:39,19:15,19:42,20:15,20:48
9/12/2008,05:08,05:41,06:13,06:40,19:14,19:41,20:13,20:46
9/13/2008,05:09,05:42,06:14,06:41,19:12,19:39,20:11,20:44
9/14/2008,05:10,05:43,06:15,06:42,19:10,19:37,20:09,20:42
9/15/2008,05:11,05:44,06:16,06:43,19:09,19:36,20:08,20:40
9/16/2008,05:12,05:45,06:17,06:44,19:07,19:34,20:06,20:38
9/17/2008,05:13,05:46,06:18,06:45,19:05,19:32,20:04,20:37
9/18/2008,05:14,05:47,06:19,06:46,19:04,19:31,20:02,20:35
9/19/2008,05:15,05:48,06:20,06:47,19:02,19:29,20:01,20:33
9/20/2008,05:17,05:49,06:21,06:48,19:00,19:27,19:59,20:31
9/21/2008,05:18,05:50,06:22,06:49,18:59,19:26,19:57,20:29
9/22/2008,05:19,05:51,06:22,06:49,18:57,19:24,19:56,20:28
9/23/2008,05:20,05:52,06:23,06:50,18:55,19:22,19:54,20:26
9/24/2008,05:21,05:53,06:24,06:51,18:54,19:21,19:52,20:24
9/25/2008,05:22,05:54,06:25,06:52,18:52,19:19,19:50,20:22
9/26/2008,05:23,05:55,06:26,06:53,18:50,19:17,19:49,20:21
9/27/2008,05:24,05:56,06:27,06:54,18:49,19:16,19:47,20:19
9/28/2008,05:25,05:57,06:28,06:55,18:47,19:14,19:45,20:17
9/29/2008,05:26,05:58,06:29,06:56,18:45,19:12,19:44,20:16
9/30/2008,05:27,05:59,06:30,06:57,18:44,19:11,19:42,20:14
10/01/2008,05:28,06:00,06:31,06:58,18:42,19:09,19:41,20:12
10/02/2008,05:29,06:01,06:32,06:59,18:41,19:08,19:39,20:11
10/03/2008,05:30,06:02,06:33,07:00,18:39,19:06,19:37,20:09
10/04/2008,05:31,06:03,06:34,07:01,18:37,19:04,19:36,20:07
10/05/2008,05:32,06:04,06:35,07:02,18:36,19:03,19:34,20:06
10/06/2008,05:33,06:05,06:36,07:03,18:34,19:01,19:33,20:04
10/07/2008,05:34,06:06,06:37,07:04,18:33,19:00,19:31,20:02
10/08/2008,05:35,06:07,06:38,07:05,18:31,18:58,19:29,20:01
10/09/2008,05:36,06:08,06:39,07:06,18:29,18:57,19:28,19:59
10/10/2008,05:37,06:09,06:40,07:07,18:28,18:55,19:26,19:58
10/11/2008,05:38,06:10,06:41,07:08,18:26,18:54,19:25,19:56
10/12/2008,05:39,06:11,06:42,07:09,18:25,18:52,19:23,19:55
10/13/2008,05:40,06:12,06:43,07:10,18:23,18:51,19:22,19:53
10/14/2008,05:41,06:13,06:44,07:11,18:22,18:49,19:21,19:52
10/15/2008,05:42,06:14,06:45,07:13,18:20,18:48,19:19,19:50
10/16/2008,05:43,06:15,06:46,07:14,18:19,18:46,19:18,19:49
10/17/2008,05:44,06:16,06:47,07:15,18:17,18:45,19:16,19:48
10/18/2008,05:45,06:17,06:48,07:16,18:16,18:43,19:15,19:46
10/19/2008,05:46,06:18,06:49,07:17,18:15,18:42,19:14,19:45
10/20/2008,05:47,06:19,06:50,07:18,18:13,18:41,19:12,19:44
10/21/2008,05:48,06:20,06:51,07:19,18:12,18:39,19:11,19:42
10/22/2008,05:49,06:21,06:52,07:20,18:10,18:38,19:10,19:41
10/23/2008,05:50,06:22,06:54,07:21,18:09,18:37,19:08,19:40
10/24/2008,05:51,06:23,06:55,07:22,18:08,18:35,19:07,19:39
10/25/2008,05:52,06:24,06:56,07:23,18:06,18:34,19:06,19:37
10/26/2008,05:53,06:25,06:57,07:24,18:05,18:33,19:05,19:36
10/27/2008,05:54,06:26,06:58,07:26,18:04,18:32,19:03,19:35
10/28/2008,05:55,06:27,06:59,07:27,18:03,18:30,19:02,19:34
10/29/2008,05:56,06:28,07:00,07:28,18:01,18:29,19:01,19:33
10/30/2008,05:57,06:29,07:01,07:29,18:00,18:28,19:00,19:32
10/31/2008,05:58,06:30,07:02,07:30,17:59,18:27,18:59,19:31
11/01/2008,06:00,06:31,07:03,07:31,17:58,18:26,18:58,19:30
11/03/2008,05:02,05:33,06:05,06:34,16:55,17:24,17:56,18:28
11/04/2008,05:03,05:34,06:06,06:35,16:54,17:23,17:55,18:27
11/05/2008,05:04,05:35,06:07,06:36,16:53,17:22,17:54,18:26
11/06/2008,05:05,05:36,06:09,06:37,16:52,17:21,17:53,18:25
11/07/2008,05:06,05:37,06:10,06:38,16:51,17:20,17:52,18:24
11/08/2008,05:07,05:38,06:11,06:39,16:50,17:19,17:51,18:23
11/09/2008,05:08,05:39,06:12,06:40,16:49,17:18,17:50,18:22
11/10/2008,05:09,05:40,06:13,06:42,16:48,17:17,17:50,18:22
11/11/2008,05:09,05:41,06:14,06:43,16:47,17:16,17:49,18:21
11/12/2008,05:10,05:42,06:15,06:44,16:47,17:15,17:48,18:20
11/13/2008,05:11,05:43,06:16,06:45,16:46,17:15,17:47,18:19
11/14/2008,05:12,05:44,06:17,06:46,16:45,17:14,17:47,18:19
11/15/2008,05:13,05:46,06:18,06:47,16:44,17:13,17:46,18:18
11/16/2008,05:14,05:47,06:19,06:48,16:43,17:13,17:45,18:18
11/17/2008,05:15,05:48,06:20,06:50,16:43,17:12,17:45,18:17
11/18/2008,05:16,05:49,06:21,06:51,16:42,17:11,17:44,18:16
11/19/2008,05:17,05:50,06:23,06:52,16:41,17:11,17:44,18:16
11/20/2008,05:18,05:51,06:24,06:53,16:41,17:10,17:43,18:16
11/21/2008,05:19,05:52,06:25,06:54,16:40,17:10,17:43,18:15
11/22/2008,05:20,05:53,06:26,06:55,16:40,17:09,17:42,18:15
11/23/2008,05:21,05:54,06:27,06:56,16:39,17:09,17:42,18:14
11/24/2008,05:22,05:54,06:28,06:57,16:39,17:08,17:42,18:14
11/25/2008,05:23,05:55,06:29,06:58,16:38,17:08,17:41,18:14
11/26/2008,05:24,05:56,06:30,07:00,16:38,17:08,17:41,18:13
11/27/2008,05:25,05:57,06:31,07:01,16:37,17:07,17:41,18:13
11/28/2008,05:26,05:58,06:32,07:02,16:37,17:07,17:40,18:13
11/29/2008,05:27,05:59,06:33,07:03,16:37,17:07,17:40,18:13
11/30/2008,05:27,06:00,06:34,07:04,16:36,17:07,17:40,18:13
12/01/2008,05:28,06:01,06:35,07:05,16:36,17:06,17:40,18:13
12/02/2008,05:29,06:02,06:36,07:06,16:36,17:06,17:40,18:13
12/03/2008,05:30,06:03,06:36,07:07,16:36,17:06,17:40,18:13
12/04/2008,05:31,06:04,06:37,07:08,16:36,17:06,17:40,18:13
12/05/2008,05:32,06:04,06:38,07:09,16:36,17:06,17:40,18:13
12/06/2008,05:33,06:05,06:39,07:09,16:36,17:06,17:40,18:13
12/07/2008,05:33,06:06,06:40,07:10,16:36,17:06,17:40,18:13
12/08/2008,05:34,06:07,06:41,07:11,16:36,17:06,17:40,18:13
12/09/2008,05:35,06:08,06:42,07:12,16:36,17:06,17:40,18:13
12/10/2008,05:36,06:08,06:42,07:13,16:36,17:06,17:40,18:13
12/11/2008,05:36,06:09,06:43,07:14,16:36,17:07,17:41,18:13
12/12/2008,05:37,06:10,06:44,07:14,16:36,17:07,17:41,18:14
12/13/2008,05:38,06:11,06:45,07:15,16:37,17:07,17:41,18:14
12/14/2008,05:38,06:11,06:45,07:16,16:37,17:07,17:41,18:14
12/15/2008,05:39,06:12,06:46,07:17,16:37,17:08,17:42,18:15
12/16/2008,05:40,06:13,06:47,07:17,16:37,17:08,17:42,18:15
12/17/2008,05:40,06:13,06:47,07:18,16:38,17:08,17:42,18:15
12/18/2008,05:41,06:14,06:48,07:18,16:38,17:09,17:43,18:16
12/19/2008,05:41,06:14,06:48,07:19,16:39,17:09,17:43,18:16
12/20/2008,05:42,06:15,06:49,07:20,16:39,17:10,17:44,18:17
12/21/2008,05:42,06:15,06:49,07:20,16:40,17:10,17:44,18:17
12/22/2008,05:43,06:16,06:50,07:20,16:40,17:11,17:45,18:18
12/23/2008,05:43,06:16,06:50,07:21,16:41,17:11,17:45,18:18
12/24/2008,05:44,06:17,06:51,07:21,16:41,17:12,17:46,18:19
12/25/2008,05:44,06:17,06:51,07:22,16:42,17:13,17:47,18:20
